do you know what i got from christmas fat i got fat	negative
of to the gym and then a night all by myself	negative
100th tweet yay	negative
i hate being home alone	negative
he must of gone through some serious stuff to do that	negative
check to make sure your friends are actually real if i was you	negative
why cant i find my ipod lo	negative
leaving someone that is that sick that needs you easy	negative
aig commercial 205 bill dollar profit even after all the disasters in usa pretty proud of that she says insur comp extortion	negative
i really wish you could notice me rushers love you	negative
ghettowaystodierunning out of food stamps	negative
aww it you it was the circumstance just know how people could be so horrible to such a nice a person	negative
hate missing someone when they give a fuck about me	negative
you rely on the opposite sex to be happy moretolife	negative
i seen justin since last year	negative
right so sad to me but if they care not up to no one else too life ends when ignorance enters	negative
cheating on you and you wont admit you know	negative
yeah my mom was like if your gonna get sick not gonna let you go anywhere else	negative
seeing couples talk and they even seem interested in eachother	negative
now we get to go ice skating	negative
seeing elderly people eat at restaurants alone seriously makes my heart sink	negative
have not got out of bed yet	negative
my brother has been trying to get me outta bed for an hour now he coulda just told me i had a omelet waiting for me downstairs	negative
glad you see you had it all when you had me now but too late you traded a priceless diamond for a couple generic stones	negative
i believe i have to go to school tomorrow sadtwee	negative
people who try to hard annoy me	negative
thought time would healed all but honestly everything still reminds me of oth cant shake the last 10 yrs tca tweets just hurt today	negative
some of u so called artistson here have no clue what your doing begging for rt tweetingyour crap to the same 100 people everyday	negative
when you dream of a memory happened and add all the details you should have done in it	negative
bored nothing to tweet	negative
shut up or block you on facebook hahasisterisso	negative
i remember when i used to watch hannah montana and cried when she revealed herself to the world	negative
the only time talks to me is when she is having a poo	negative
just watching hot chick then the ling ling part came up	negative
girl committee suicide bc a guy recorded her having sex with him	negative
off to west lafayette bittersweetexcite	negative
oh i got banned from football so now all i do is put pictures men from the on twitter all day haha	negative
left my inhaler at panto so i get to go back and see everyone for one last time	negative
finally finding time to take down christmas decor	negative
parents who act this way clearly have their best interest at heart	negative
is it sad to wait on the internet waiting dor something you want to happen knowing full well that it wont let me think about that yes	negative
thanks for the call	negative
what your moving	negative
some things never change	negative
5th graders have one i	negative
wish the break was longer going to miss sleeping in	negative
last day wiff my bruder for a year	negative
the judge debacle of season 12 is the reason american idol is now 2in the genre it created contestants have become secondary	negative
is the best thing ive ever seen	negative
we gone this long without talking in awhile i hate it i miss his voice i miss his smile i miss our skype dates militaryso	negative
having mono has made me into an 70 year old i wana go to bed befor everone i wake up befor everone i nap all the time 70yrol	negative
strange feeling this evening about going back to work tomorrow going from andy in 6th form to mr mccann nervousexcite	negative
we have any breaks until april	negative
no matter how many times i watch up i always cry at the first 10 minutes	negative
checking out the wine list before going for a drink is not ok	negative
seen men do it like that too esp ones that have another girl but keep another close that girl has no clue smh	negative
male dancers is the sexiest thing ever i am dancer but you think sexy	negative
i care too much you care too less i care to less you care too much	negative
im no the only one trying to be the only one	negative
she always calling my name like the only one she can depend on	negative
so fucking tired of chasing you around like some fucking little dog	negative
i am computerless	negative
females dnt kno wat they want des niggas dnt kno wat they have	negative
all day i have been thinking about a 3 in 1 my little treat i think cant wait	negative
could be ray lewis last game	negative
have to pack my school bag for tomorrow	negative
that awkward moment when eating lunch alone on sunday because no one will answer their phones	negative
hahha good good be seeing your face at work tomorrow	negative
looking back at old texts and crying because there now just memories and not the start of a new future	negative
haha jk you just wanted daddy to be there so bad you started imagining shit	negative
missing my snowmobile right about now snow	negative
still got up to cook	negative
i feel like i act more mature then you do and u have been out of high school for how long	negative
mann i guess i see myy babyy todayy	negative
how did luke drunk on you not make it to 1on the countdown i like cruise but no lukebryan	negative
lol am playing fidel and your not going to cook me anything anymore	negative
omg why am i thinkin bout sex in church godforgivemei need to get my mind right just sinned wen i shud be prayin 4 my sins smh	negative
today may be the most depressing day ever	negative
time to get home to my family	negative
yea she likes him	negative
guess i should go finish my homework	negative
days when i feel like i do today i feel like the last person on earth	negative
last day with my siblings going to miss my babies	negative
meek paid that nigga to do that video cuz he aint have shit on cass lol	negative
soo excited to go to dutchies for the first time only to find out closed on sundays	negative
text me i lost your numbers	negative
when ur nephew breaks ur phone	negative
army wives never fails to make me tear up	negative
yea ill give you that lol looks like all you guys have left is hockey	negative
my sister goes through one semester of the nursing program and turned into a coupon cutting forty year old adult	negative
at this point giving up sound like the only option i have	negative
never love anything as much as bflow likes coke and doritos	negative
only thing embarrasin is dickhead bluenose bellends who have to comment on liverpool foreverinourshadow	negative
watched like every episode of jeriko	negative
never love anything as much as bflow loves coke and doritos	negative
why my twitter send me notifications anymore	negative
needing my sleep right now	negative
madrid fans happy they won the match against real sociedad by a goal	negative
i believe having to block someone who has searched for comments about the mansfield ceo just to write abusive replies	negative
in msk	negative
leaving my mom	negative
how come black guys love white girls i think have a chance with trey	negative
i miss having sunday roasts with the family	negative
now im the devil taking your joy yeah that really hurt crying	negative
the only hours i like in school is 2nd lunch 4th out of 7 classes	negative
i know what i did was wrong and you have every reason but i wish that you were still my friend	negative
raring to go for college tomorrow nahttcronton	negative
of course i be able to watch the new episode of ouatuntil tomorrow cause i live in the united states	negative
when my mum goes out drinking i worry about her like my child	negative
believe u cry emotionle	negative
i feel for the people who have sky	negative
not in disney world anymore	negative
while everybody here is at concert here in denmark sitting at home singing by myself	negative
is it bad that im 18 and bout to seriously have a nervous fukn break down	negative
6 hours before my game still put my ipod in and listen to pump up music played in 2 weeks toolong	negative
most people on my facebook just seem to want to spend time with their so upsetting	negative
how you took off your bio	negative
i wish i had access to legit weed brownies	negative
i never forget u	negative
so out	negative
what am i supposed to say when all choked up and okay	negative
watching football without alone	negative
i know anyone who some just choose to close their eyes	negative
idk if you love alcohol or yourself more	negative
oh no what am i going to do my boys charger broke and his phone died	negative
ridiculous there are too many people who value life in any way	negative
wait till august 4th i will be going to that show but i have to miss the one on january 30th	negative
funny having said that looking at my tl its like people walk on eggs wen having a pop coss of 96 then they do this	negative
my tweets never get more than 1 retweet	negative
is the bitch in that relationship	negative
i hate to see my little sister relive my childhood	negative
spent 5 hours or my day watching the kardashians oh dear	negative
so what am i going to do maybe shower and clean but first thing first bongrips muchneeded bc still heard from you	negative
urgghh when you sleep till 1 it feels like the days gone	negative
love the ariel avert with the two brothers makes me laugh everytime	negative
we have got to be more in tune with our loved ones im tired of seeing people lives cut short when all they need is someone to care	negative
oh browns fans you poor souls when is it too much got yourselves all worked up listening to reports from bonehead cleveland ppl	negative
not really fond of this game follow me get followed back unfollow me follow back again	negative
without a doubt i cry everytime watching kingkong	negative
my cousins were shot in snook one died one in hospital plus my grandpa passed this morning due to a massive heart attack	negative
ok now im having cheer withdrawls uugghh i miss cheering	negative
can somebody txt me or direct messege me smh im lonely	negative
never going to pass my driving test and never have a space in the car park	negative
missing him already dang even know the next time imma see him	negative
but i think he likes me	negative
wish i were in a better mood sucks that the vikings season is over no sunday football	negative
so sick i need soup tea noodles my throat feels like going to close up feelterrible	negative
why thank last xmas that was in london for a total of 15 minutes friday and 10 minutes yesterday never seen you	negative
ppl anit bout half da shit they tweet smh	negative
i wish i spending my last days at home in bed with the flu sick	negative
this shower is about to be the highlight of my day	negative
dislike having to take down all the christmas decorations	negative
thinking about the worst cc	negative
hate being lonely makes me feel weak alonespinsterlady	negative
dang without me messed up	negative
i really need to focus on this homework but got so many thoughts	negative
with tears in my eyes we say goodbye once more	negative
me think of something sad sick puppies sick puppies sick puppies mom your gramps is dying wowwaaytoof	negative
sick so i taste food	negative
impressed wikipediasays he also did the this is the age of the train song in the old british rail advert	negative
and off msu	negative
apparently you have to be on twitter to get any info sent a tweet and link to our new conditions	negative
i missed my 6 00th tweet	negative
actually enjoy my job i do	negative
i feel as if less interested in me	negative
need food bed and a cuddle	negative
we live in a world where we convey our underlying emotions via hashtags	negative
the only person that can make me upset is my mother	negative
thoughts n my head smh	negative
well back to happybut	negative
last day of break	negative
spent my weekend alone or working worst weekend ever alone	negative
i miss me i go back to where it all started	negative
just realized be sitting in a portable this time tomorrow	negative
grow up your as much of a bitch in real life as you are in hollyoaks lol	negative
i just wanna be home	negative
been let down by 2 people today perhaps i should stop in people from the start then never be disappointed	negative
i want the ravens to win this game just for ray lewis believe he is retiring	negative
no one ever thought me ok	negative
last day in toronto trying to ignore the fact that schools tomorrow	negative
i miss me some bk	negative
show others you are	negative
just to think that this could be ray lewis last game	negative
man i miss you bad like	negative
happened believe we got college tomorrow	negative
so many tweets i see that deserve a thousand retweets and even 1 have at least	negative
when you make plans and get excited and then your parents say no angry	negative
i stay in the mood these days	negative
only been for a few hours and all beginning already smh annoye	negative
yay layin dwn wit me lookin at ppl on ig smh i think some ppl know when they ugly they juss dnt gnf	negative
every time i use my carriedaway perfume i think of tom	negative
girls these days have no respect for themselves	negative
how much you rely on someone to text you if i have people text me like they do i know what to do	negative
back from holiday	negative
look at how andrew luck is playing romo cant be like him	negative
i honestly think if guys did come out like the women did half my niggas would be out	negative
just got slightly depressed when i realized i only have one week left with sistersbestfran	negative
almost time for school to start up again time went by quick	negative
i feel like you never ever notice your favorite moroccan fan	negative
only good thing about tomorrow is that i finish at 2 so have 2 hours to revise at the end of the day	negative
need a massive cheer up shattere	negative
this episode is making me so emotional supernatural	negative
fair board	negative
i just hate the fact tht i had to move and i cant see my family or friends unless i visit or if they do	negative
watching my fav film freewilly	negative
de woman boss rape and breed she and she int tell d child nain now de girl got a bf and breed fuh d man turns out he is her brother	negative
out of 613seconds of bars all you could pick out is cass talkin about braids	negative
back to school on tuesday not looking forward to it christmasbreakschool	negative
when the guy you like likes someone else	negative
income tax time make muhfuckas go crazy	negative
i think oomfand his girl broke up	negative
omg tomorrow but we have move on holidaysendyolonoo	negative
no more boy virgins are there lol	negative
damn shit really messed up parents being token away from their children by guns being in the possession of stupid people out here	negative
gurl when i was 9 some girl tried to make me kiss her and i was just like rape i could never even think about being gay	negative
can we take a moment to realize that he was going to give me a hug but i	negative
following a load of random people just cos bore	negative
as much as i was ready to get back i forgot how ever so lonely this apt is	negative
i miss baseball	negative
not ready to wake up early for the next few months school	negative
huugg whathappened on tha 3rd you just disappeared	negative
i feel really bad for rachel mcadams after you date ryan gosling only possible to downgrade	negative
reading my tweets and realizing that i have no behaviour	negative
no barnes and noble gift cards for christmas how do i buy catching fire and mockingjay now	negative
i want to go back to rexburg but i want to leave vegas	negative
wish i had the simpsons movie to watch	negative
why will noone follow is	negative
i probably love him as much as i hate him	negative
why do we have to wait till next week for lauren	negative
i honestly suck ass on this stupid ruzzle shit	negative
i miss ineverseeyou	negative
not even cool to come between someone relationship why you go find your own relationship young and young minded girls	negative
lol same here but i legit wait i just want to be back i miss my roommate	negative
a walk to remember is such a good movie soswee	negative
hard to like someone when you know they give two shits about you	negative
if the conversations good i could literally sit and text all day	negative
ive tweeted so much today awks	negative
twitter famous people literally must have no life	negative
im guessing they know	negative
if only their was a reset button to start break all over again	negative
chat with her tonight her oga is around	negative
dont want to sleep tonight because then it will be school tomorrow	negative
just intagraming some pics and i noticed we have none of us two	negative
talking about your boyfriend like a hobby you will be bored with next week	negative
but look how yuh late lool sigh rt reading my tweets and realizing that i have no behaviour	negative
the saddest thing in the world is losing a favorite lipstick that is discontinued very	negative
sad day we will miss you ray lewis	negative
aw i miss my weeklys downloads greysanatomyis another one wanna hurry up	negative
wish it was easier to pretend to be happy	negative
ppl these days care about being quality they just want to be a number they wanna win however they can	negative
you look it all up	negative
pretty sure i was more excited than zach	negative
christmas is officially over taken the tree down backtowork	negative
its really hard to forget that one person to whom you meant nothing nor exist missingyou	negative
when i watch dexter i take it far too seriously like real life	negative
dreading going back to school today would much rather sit at home for another 3 weeks	negative
so sad watchin alvin and chipmunks chipwreck	negative
imagine being that small of a club instead of singing about success you sing about steven gerrards baby not being his efc	negative
taking down the tree	negative
the biggest change between holidays and school is replacing my afternoon naps with coffee	negative
back in la	negative
haha me too i will never stop loving mcfly this has confirmed it for me hahaha	negative
all my grades went down becasue of the final exams	negative
normal thing haha rt it kills me that even my mom makes fun of me for liking justin	negative
cgp books are actually so funny hahaha	negative
this is gow bad it is we got subway and were going to go to the house but dad was there and now we are at little creek park	negative
been waiting for you guys to come to denmark for 2 years now and when you finally does i did not get tickets	negative
rushing out the bath so i can go back on sims	negative
bummed out when i went to victorias secret yesterday to find the only bras for my size in a tiny little irrelevant box	negative
watched the impossible last emotional rollercoaster goodfil	negative
i always let you down i hate myself for it too beyond	negative
learned the cup song purely for my own amusement	negative
going to stop replying to people because i just deal with anything right now	negative
of course i am sad ofcoursei	negative
i used to proper love shayne ward i got his first two albums	negative
my body is going haywire	negative
when you wanna be with some one more than anyone else	negative
an den dem surprise wen sumn happen smh	negative
or u can jus lie to yo self so much dat u bleave it	negative
not looking forward to school but i am i miss the people i see when we leave haha	negative
still in bed cherishing every moment of the last o break	negative
its sad when yuh bought cry cause a nigga jus that fine	negative
my dad is gettin me a gold rope	negative
it was horrible never want to witness a scene like that ever again	negative
the taco bell on michigan ave should call their chicken burrito a rice burrito ew	negative
i want balloons for my birthday just cus no one ever gave me ballons for my birthday	negative
yes terrible i can wear glitter on game days then i can barely open my eyes when i get home hahaha	negative
yes but you kept your promise i retweeted you but i receive my follow	negative
the 12th night tonight been depressing taking the decks down over 4 another year 2013depressingchrist	negative
feeling really emotional today lots of tears and sadness and i know why i just want to be free	negative
nothing makes me happier than keeping up with the kardashians	negative
cant wait till i get money getting nails back on and than having my iphone	negative
i have found every single one haha all on tabs	negative
a walk to remember lovestoryfavorite	negative
smh ig to real for these niggas so they call me fake cuz they use to loyalty and real shit	negative
the rules have changed soo much this past year in football its like we watch a bunch of pussies play now a days	negative
watching sentimental goodbyes at the airport is like watching live soap opera d	negative
dear dad your butterball needs u i have never needed u more than i need u now i miss u and cry because i see u plz come home	negative
yes but you keep your promise i you but i receive my follow	negative
p e second and third lessons tomorrow	negative
ok you just post shit like that about kid	negative
believe the vacation is over backtoschooltomorrow mixedfeelingsmotivate	negative
if suarez played for any other club he would not get all the bullshit that comes his way from every corner of the football world	negative
watching the last episode of friends makes me cry every time	negative
them people who are obsessed with work cos its the only social life they get	negative
today is officially the last day of christmas	negative
this is the first time in ten years not at the colonial classic	negative
time to get down to some religion and maths mayn i just wanna go home homesick	negative
i have seen worse films but impossiblehas this emotional psychological pattern using the kid hrs to watch a 2hr movie	negative
girls not even 15 wearing false lashes makeup short skirts high heels in church too	negative
the things some girls will put up with just to feel wanted	negative
this is the first time in ten years not spending my weekend at the colonial classic	negative
i just feel like you like me	negative
not being able to talk to your bestfriend sucks ass	negative
i dont think suarez meant to handball it as his arm was already in the air so y not call the officals cheats as they didnt see it	negative
still dont like the way my 2nd goal got taken off my yesterday	negative
this my little sister is selling her horse at the age where boys partying have taken over	negative
really missing my family wannagoback	negative
house looking sparse without twinkling lights and tinsel	negative
they just got food out of the trash	negative
school tomorrow	negative
i guess you really know true colors until too late	negative
dads buzzing to see pamela anderson	negative
th	negative
we live in a time where females want their own man the want somebody man	negative
you call people names like a 5 year old and you argue politics like one too enjoy your rage and disdain for government	negative
am watching dancing on ice everyweek only cause ashley roberts is on it lovehe	negative
cuz these weak individuals here	negative
watching 27 dresses painful to watch her be in love with her boss with her sister in love with him too awkw	negative
every time i watch the game plan i cry it matter how many times seen it	negative
i know how anyone could ever hit someone dog with their car and just keep going	negative
soo tired need to catch up on sleep not going to happen eve	negative
espanyol even have a shot on goal	negative
one thing good at is ruining things smh	negative
well the day been dreading taking to phoenix international so she can go back to denver	negative
21 better bring me some like new spark no joke i need a real pick me up	negative
barely any real niggas in these streets	negative
hate being back at uni christmas went too quickly	negative
kids not feelin well didnt make it to church	negative
i just take it anymore why is it always my fault	negative
i swear my life is out to get me	negative
the administrators seriously underestimate the power of revolution and criminals enjoy the poor implementation of law	negative
i think anybody understands how much i want a horse wait till next year when i can get one alreadyexcite	negative
30 minutes till glee soo excited watched re runs of seasons three all holidays season4excite	negative
still dont like the way my 2nd goal got taken off me yesterday	negative
them nut ass bitches he be fuckin with	negative
ppl who sit on ass and do nothing	negative
last time the cubs won the world series the ottowan empire was still around	negative
always wanted to go to a ravens game in baltimore but now that ray lewis is retiring it seems less desirable	negative
the sad moment when you find an old conversation between you and someone you talk to anymore	negative
aspca commercials while at the gym	negative
the only one who loves mj for now lol	negative
i already miss oomf	negative
goodmorning yall jus now waking up	negative
horrible day unhappyangry	negative
keep getting more and more annoyed knowing someone can be so blind mistakesstoborn	negative
whenever an aspca commercial comes on i have to turn off the tv before i adopt every animal on screen	negative
i take better care of my catchild than many do of their own humanchildren	negative
we will miss u ray lewis	negative
that moment when your falling apart and no one notices	negative
19 and still grow a moustache to save my life	negative
now watching doi	negative
her name in my phone is va because she lives in virginia	negative
back in plymouth urghh take me back to london	negative
i still seen perks of being a wallflower	negative
guys you get tired of being jerks not to to impress the right girl acting like that maybe you help it	negative
the fact that only for sure about one thing now a days	negative
i have all the liw books still missing little house on the prairie by the shores of silver lake and the long winter	negative
i know their music tastes are awful i know anyone in real life that likes any of the bands i like	negative
just not a good day shootme	negative
been a while since i felt the butterflies in my stomach	negative
our dad laughs why are you so scary	negative
i think i learn more shit from this kid show about dinasours than i did in my history class in school	negative
believe that when i first watched the princess and the frog i cried when the firefly died	negative
1 week til i go back	negative
taking your own life is unfathomable but the play by play on twitter smh	negative
sometimes i watch so much one tree hill i start to believe in it	negative
taking down the christmas tree the most depressing day of the year	negative
i seen my flute in 3 weeks imissjaspe	negative
why the hell am i watching this boring and sad drama film dramafil	negative
kenya where one drop of rain a blackout	negative
sleeping and never waking up	negative
actually missing swadelands	negative
really just need to see missmybestfrien	negative
today sucks remind me to never get my hopes up about anything because whenever i do the jokes on me	negative
the same terms u all met in are the same terms that this shall end 2 bad u are the only person that has not caught on and soo	negative
looks like i be sleeping for a while	negative
when i was a little kid i always wanted to wear my sisters dress to my prom just tried it on too small in the chest biggirlprobz	negative
there is 1 hour left until yellowsreunion2012is over ccl	negative
there are twitter fights going on between everyone today even my friends from tarleton sv lv everywhere	negative
last day in new york very	negative
people that reply to tweets	negative
for ages i thought clouds didnt move that baffled me then i thought they migrated across the world now i know they just move in wind	negative
the only time my dad will listen to me is when talking about soccer	negative
if i have twitter texts to my phone probably only get like twenty texts through the whole day	negative
hate when king kong dies man	negative
tomorrow is probably going to be one of the worst days of the year	negative
bitch	negative
u gotta set ass daddy in he call his self all up in the church	negative
sprained wrist from snow boarding and i start school tomorrow so upset right now ugh sprainedw	negative
back in england	negative
i have 9 friends on fun run	negative
i can tell u really dont know me	negative
i wsh i can bt i cnt	negative
work until 7 then off for two days i would like to go out and live life tonight but its sunday life is boring on sundays	negative
the house just the same without my dog	negative
my laptop fell from my bed to the floor so now of course broken had this laptop for 3 years mann	negative
i hate when my sister and college friends have to go home	negative
gutted i have to wait till next week to see alfie skate	negative
just chased my dogs around the house for 15 mins exhausted outofshapelazy	negative
hating the hormones	negative
omg zuko and aang flashbacks	negative
i seen all weekend	negative
you sound mad at me	negative
when will i ever stop being used not a toy ihatebeinguse	negative
i know come back missyou	negative
knowing i see my sister for 4 months	negative
people cuss on twitter just because they can	negative
you gotta sry ass daddy in call his self in the church	negative
once a girl gets hurt she builds up a wall so she go through it again and gets into a mind frame that every boy will hurt her	negative
i have a hole in my pants	negative
i only want your follow and be happy but i see that nothing this willcone true	negative
not awesome you lifeless child	negative
at the end of the day gonna be blamed for his death when no one but them knows how it all went down	negative
los reyes bring me anything this year d meportobien	negative
u know whats upsetting that your not following me	negative
sunday nights are just made for getting into bed early watching dancing on ice love	negative
hmm bugs called charlie the way pronounced and leher aku sekarang bengkak sebab kena attack by charlie	negative
even wait for a game	negative
just in the mood for a lovely cupcake before fully back into tomorrow but none to be had in the house	negative
omg i miss going to soft plays so much cant wait to hav kids so i can take them and go on the slides myself	negative
i only want your follow and be happy but i think that i wont have anythig of this	negative
i even kno who you are anymore	negative
oh yeah am sure you had your tv volume to the max hahahaha	negative
pirate bay is down for 5 hours downloading porn	negative
took christmas decor down officially ushering in the season of perpetual gray	negative
veronica falling apart i need someone to put me back together again	negative
twitter starting too look juss like facebook	negative
world champions however are not yet what everybody is supposedly so eager for	negative
fake pages put up a lot of sexual pictures then after 90k followers the real person changes the name and avi an act like a celebrity	negative
lol i swear niggas boost bout petty shyt	negative
women in the pakistani dramas are so mean to each other even in real life women make each other suffer	negative
training done fir 5 days	negative
grr missed half an hour	negative
i cooked yet this year	negative
dancing on ice has completed my winter	negative
laying in bed depressed that doesnt have snapchat anymore	negative
a walk to remember love	negative
a walk to remember always makes me cry	negative
i know my mum says its going i be too expensive	negative
this lady really got this little girl in here getting her eye brows done i mean she have to be about 6 smh	negative
things need to start looking up soon or i know what going to do homesick	negative
actually quite excited to dry my hair with my new hair dryer for the first time hahah	negative
i think my little jadyn was here earlier but i was sleeping	negative
videos just the same now that her and max together breakup	negative
the worst feeling setting your alarm for tomorrow	negative
i am afraid to be feel so happy because everytime it turns to something bad	negative
crap got the cost saving cheeseburger sub 2day from brunos	negative
officially a sunday hater again	negative
just jan stenerud in right	negative
going to sit here and draw biomech on myself because i have nothing better to do	negative
im at step 1 kuz im not hated im bein hated on	negative
nap time gotta love getting headaches from doing homework	negative
my 12th grade religion teacher told me marriage is surrounded by financial situations not some much love anymore	negative
merrp i want my phone back so i can text him	negative
what niggas do for women	negative
heading back to the due gonna be weird not seeing everyone	negative
lord knows i wish my mommy was here she gives the best hugs when i tear up mommaslove	negative
it depresses me how boring drama is gunna be now dragon is over	negative
well django was quite the movie unexpecteddramaticintense	negative
hoes out here sharing clothes smh	negative
the reason for my excessive tweeting about this football game is because watching it alone so i have nobody to talk football to	negative
i dont feel like cleaning out my binders so i can use them again for this semester sigh	negative
i watched the whole series of gossip girl over again this break so that means i have seen every episode twice nolife	negative
after watching the greatest movie mistakes constantly looking for continuity errors	negative
their profile and they do exactly the same this that put their life stories on are the worse the reason why deleted thing	negative
memories are great to remember especially when there is nothing left to feel in the present truedisappointe	negative
finally made it home pennsylvaniahappy	negative
i want everything and i getting nothing	negative
little bro teaching me history and science	negative
so depressed i never got to do anything i wanted this break no snow day with liz jacob and nick and no big bang theory day	negative
on the last season of fridaynightlights	negative
glee is back	negative
its sad how people can change in just a blink of an eye	negative
just went to snipe a picture of becky and the flash went off and the most horrifying picture ever taken of her happened scare	negative
fat nd thick are to differnet lls	negative
no its so sad just printed off my readings for tomoz and packed my bag pick you up at 8am killu	negative
i wish i can leave the christmas tree up all year	negative
prepping for work on a sunday night what has happened to my life	negative
one shot for my pain one drag for my sorrow get messed up today be okay tomorrow bruno mars ft damian marley	negative
a walk to remember is one of my favorite love stories cute	negative
you watsapp no mo	negative
if i clean my room im allowed to have my gummi worms back but im so lazy	negative
twitter entertains me more than some people do	negative
a need new clothess	negative
always ending up crying after watching king kong	negative
could think of nothing worse than going back to uni tomorrow love home too much	negative
if yu a nigga who dont respect females i knw yu dont respect yu mother	negative
shaee really mad for noo reason ctfuu	negative
losing followers is so upsetting	negative
i been irritated for like a good week now	negative
just said it to matthew but he understand so just giggling to myself	negative
everyone is going through so much emotional	negative
guys felix is so sick so sick that i have to drive my mums car lets put our hands together and pray for him get well soon felix	negative
we been best friends for 3 years and we just found out our bday a are in the same month lol	negative
going to the cinema with ur mum an bein surrounded by couple with there arm round each other boo	negative
jus watching king kong and now i hate people crying	negative
she threw out my chipotle	negative
i wish i could take my house with me back to school	negative
head feels like going to explode agonypoorly	negative
these bitches walking around with they face looking like a 3 yr old doodle pad	negative
until exams are done the only things going to be focusing are work and school	negative
the fact that i have to move from my childhood house somanymemorie	negative
everyone leaving the hills	negative
victoria bound this evening goodchristmasgoodbye	negative
find my beanie and want to buy another one	negative
never wanna hang out with me	negative
closer to my boyfriend than my own dad	negative
caught a cab to texas give me a few days	negative
excited for the hotel to start at 8	negative
love when my friends have their read on on imessage so i can harras them if they reply	negative
great weekend at ubc happy birthday backtov	negative
why is quiting something so hard quit everything cold turkey and alive this world is full of weakness of the mind and body	negative
i go back though	negative
i bet aaron carter needs it most of all	negative
you lie so much that no one believes a single word you say	negative
with d way bin playing i fear for our only trophy 4th place	negative
no one wants to see fred before he leaves damn	negative
someone text me and cheer me up	negative
knowing u got school tomorrow	negative
minor hockey has been ruined for me pathetic to have to listen to fans and parents scream at kids and officials trying their best	negative
that depressingsundayfeeling the only thing that i got to look forward to now is cbband then its monday the holidays are over	negative
so my girlfriend asked me one time are there innings in a basketball game	negative
i am not wanted	negative
when you loose your tv remotes notvforme	negative
bad example to everyone	negative
11 f cking like she 22 damn what our worl comin too	negative
a geek with no twitter account	negative
you tweet her a mean tweet and get a response i tweeted her like a trillion times and get one back	negative
no i missed a walk to remember	negative
jel jdobs we were menna be going in march but were not now	negative
so weird going into an empty house an knowing not yours anymore	negative
i thought you just did foofies and willies xx	negative
know what my life is going to be without who else am i going to tell my secrets to who will only judge me a bit	negative
getting you to notice me is impossible	negative
generation even know what bars are	negative
aspca commericals	negative
now artist what is going on	negative
at this time tomorrow school will be over yaycantw	negative
just said goodbye to the remainder of the passion crew	negative
bye hair extensions	negative
since lied to me about thekillingmarathon i guess go back to svu	negative
sunderlandfans still going on about attendances like it matters bet their average crowd was ace the year they only got 15 points	negative
i understand why people buy animals if they are just going to abuse or abandon them	negative
blah today is a sucky day	negative
this month is gonna be a killer its just exams exams and more fucking exams ffsdepressedtoabitch	negative
leaving my team going back to 315	negative
theimpossibleis way too emotional been watching it for about 20 mins and cried 4 times	negative
grr just when i go to cure my chocolate craving with tea i find my big galaxy bubble bar is gone whoever has ate it youwillbego	negative
it is sad the fact that i find the bejewelled music cool listening to it through beats headphones geek	negative
going to a funeral	negative
until exams are done the only things focusing on are work and school	negative
woah where did the weekend go	negative
that one text that makes your heart drop	negative
of course never seen you both so happy to be riding henry	negative
the moment jamie tells landon she has leukemia	negative
i just found out that my dad went to go see les miserables alone and he cried twice	negative
well u fucker u never came to see me disappointedhu	negative
back in the day love actually stood for and meant something so amazing now just a word	negative
where da footage at rt leaving my team going back to 315	negative
this meek n cassidy shit gotta stop we entertainin it to much when the industry does this for a reason they kno youth love drama	negative
a walk to remember love	negative
i have been mortified	negative
if anyone would like to come to the carr residence aka the party house one last time the next few days will be it sadly moving	negative
we took all i ours down too	negative
a walk to remember	negative
seen my girl for a min	negative
omfg freezeria i got just got in every section with an inspector iqudhiwenfoajmihn	negative
welcome to my world	negative
wait playoff games	negative
today we me and the me have deduced that i can only have 1 cup of teaa day this makes me	negative
water is my last option when im thristy and thats	negative
just gonna sit back and watch you self destruct	negative
dont care about nothing or nobody but they damn selfs	negative
pretty sure if i became known as ray wisener be in heaven	negative
i asked an electrician what his favourite cake was he said any as long as it has currents in hahahajoke	negative
i really just want me some chegg	negative
good luck myranda i cried the first time i saw that movie	negative
hate people who unfollow why follow in the first place just so you can get more followers that wil follow you back	negative
same here i go to school come home and watch tv no life what so ever lol	negative
im so screwwed for this paper been working for an hour and a half i just finished the first paragraph	negative
it christmas has well and truly fkd off time to pack up the decorations	negative
thinking the colts run is at end	negative
having to pee really bad but waiting as long as humanly possible before getting up to piss out of laziness	negative
everyday i try to win everyday i never win where are these events for go pros why arent i ever there for it do anyththing	negative
even talk to me about it thats the one thing i want to talk about	negative
a walk to remember greatmoviegetsmeeverytime	negative
i wish you knew i exited but dreams always cum true	negative
just took off my christmas tree	negative
dha little girl wrote a letter to her family den killed herself	negative
i can count on one hand the number of times my brother has been nice to me	negative
lerenz does the most	negative
when skips the family party whateverididntwanttoseeyouanyway	negative
in brighton on my own for a week	negative
seriously considering applying for take me out alone	negative
thirstyness is not attractive nor is being desperate and you so are grosstackygetyolife	negative
the one time i actually want toast we have bread	negative
i never wanna grow up i just heard my neighbors having sex and it only lasted like 3 minutes	negative
that feeling when i get a text get all excited and it is a spam tweet	negative
no one to play zombies with	negative
why didnt go to sparkle with his momma yesterday she came through my line guess i mean enough okay i get it	negative
